Etapa,Componente,Rede,Código da CREDE,CREDE,Código do Município,Município,Edição,Proficiência Média,Desvio Padrão,Indicação do Padrão de Desempenho,% Não Alfabetizado,% Alfabetização Incompleta,% Intermediário (2º Ano),% Suficiente,% Desejável,% Muito Crítico,% Crítico,% Intermediário,% Adequado,Nº de Alunos Previstos,Nº de Alunos Avaliados,Participação (%)
5º Ano do Ensino Fundamental,Língua Portuguesa,Estadual,2,ITAPIPOCA,2306405,Itapipoca,2014,180.0072921102293,57.99093240808158,Intermediário,,,,,,33.33333333333334,0.0,66.66666666666667,0.0,17,3,17.64705882352941
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,2,ITAPIPOCA,2306405,Itapipoca,2014,196.2596054103519,46.40150923968241,Intermediário,,,,,,5.62962962962963,28.69135802469136,38.27160493827161,27.40740740740741,2024,2025,100.0494071146245
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,8,BATURITE,2306504,Itapiúna,2014,184.1586177131377,44.40789932705817,Intermediário,,,,,,8.223684210526315,34.86842105263158,41.77631578947368,15.13157894736842,300,304,101.3333333333333
5º Ano do Ensino Fundamental,Língua Portuguesa,Estadual,3,ACARAU,2306553,Itarema,2014,171.1716700840103,45.72022861756574,Crítico,,,,,,16.94915254237288,40.67796610169491,28.8135593220339,13.5593220338983,64,59,92.1875
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,3,ACARAU,2306553,Itarema,2014,210.9862084078105,46.14949982426972,Intermediário,,,,,,2.781844802342606,19.76573938506588,37.92093704245973,39.53147877013177,679,683,100.5891016200295
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,7,CANINDE,2306603,Itatira,2014,191.7630207734053,44.32156097426756,Intermediário,,,,,,6.727272727272728,31.81818181818182,37.45454545454545,24.0,551,550,99.8185117967332
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,11,JAGUARIBE,2306702,Jaguaretama,2014,197.8533158493312,45.82315223810185,Intermediário,,,,,,3.13588850174216,29.96515679442509,41.81184668989547,25.08710801393728,290,287,98.9655172413793
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,11,JAGUARIBE,2306801,Jaguaribara,2014,204.9985157732337,51.07110318706935,Intermediário,,,,,,3.378378378378379,24.32432432432432,43.24324324324324,29.05405405405405,147,148,100.6802721088435
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,11,JAGUARIBE,2306900,Jaguaribe,2014,198.3612750401578,47.36896209872706,Intermediário,,,,,,5.110732538330494,27.2572402044293,38.50085178875639,29.13117546848382,570,587,102.9824561403509
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2307007,Jaguaruana,2014,215.6587251179723,49.74146349749586,Intermediário,,,,,,4.237288135593221,15.53672316384181,38.4180790960452,41.80790960451977,349,354,101.432664756447
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,19,JUAZEIRO DO NORTE,2307106,Jardim,2014,205.6309753691415,42.14822622898669,Intermediário,,,,,,1.890359168241966,20.60491493383743,46.12476370510397,31.37996219281663,531,529,99.62335216572504
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2307205,Jati,2014,244.8721096565621,45.46574980296106,Adequado,,,,,,0.8264462809917356,5.785123966942149,24.79338842975207,68.59504132231405,119,121,101.6806722689076
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,3,ACARAU,2307254,Jijoca de Jericoacoara,2014,244.3834689146634,46.47284051727446,Adequado,,,,,,0.5952380952380952,8.333333333333334,24.70238095238095,66.36904761904762,326,336,103.0674846625767
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,19,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,2014,188.6994761035313,46.50515989706862,Intermediário,,,,,,8.714380384360503,31.4777998674619,38.43605036447979,21.37176938369781,3051,3018,98.91838741396263
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,16,IGUATU,2307403,Jucás,2014,196.0920612858303,49.28929226507841,Intermediário,,,,,,7.356948228882834,26.15803814713896,38.69209809264305,27.79291553133515,358,367,102.5139664804469
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,17,ICO,2307502,Lavras da Mangabeira,2014,187.0962224718583,43.67104451908138,Intermediário,,,,,,6.629834254143646,35.54327808471455,37.56906077348066,20.25782688766114,553,543,98.19168173598554
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2307601,Limoeiro do Norte,2014,211.6970910619844,52.69410649803451,Intermediário,,,,,,4.69208211143695,21.11436950146627,35.48387096774194,38.70967741935484,679,682,100.4418262150221
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,12,QUIXADA,2307635,Madalena,2014,201.2774709291735,50.43376920588509,Intermediário,,,,,,6.489675516224189,25.95870206489676,36.28318584070797,31.26843657817109,334,339,101.497005988024
5º Ano do Ensino Fundamental,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,2014,185.4685947102696,39.73226922670094,Intermediário,,,,,,0.0,47.36842105263158,36.8421052631579,15.78947368421053,22,19,86.36363636363636
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,1,MARACANAU,2307650,Maracanaú,2014,205.5150508919124,45.43501188852822,Intermediário,,,,,,2.893674293405114,23.48586810228802,41.1507402422611,32.46971736204576,2923,2972,101.676359904208
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,1,MARACANAU,2307700,Maranguape,2014,196.904039900621,45.79355965809908,Intermediário,,,,,,5.191059841384282,28.33453496755588,38.93294881038212,27.54145638067772,1371,1387,101.1670313639679
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,3,ACARAU,2307809,Marco,2014,196.6885335876383,50.35118724346835,Intermediário,,,,,,6.646058732612055,29.05718701700155,34.31221020092736,29.98454404945904,642,647,100.7788161993769
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,4,CAMOCIM,2307908,Martinópole,2014,241.7376990080989,50.56732495456281,Adequado,,,,,,2.100840336134454,7.563025210084033,25.21008403361344,65.12605042016807,236,238,100.8474576271186
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,6,SOBRAL,2308005,Massapê,2014,239.3123081026633,48.1115209597974,Adequado,,,,,,1.254480286738351,10.03584229390681,24.91039426523297,63.79928315412187,551,558,101.2704174228675
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2308104,Mauriti,2014,214.7083101830277,47.28954252219583,Intermediário,,,,,,2.290076335877862,20.15267175572519,35.72519083969465,41.83206106870229,647,655,101.2364760432767
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,6,SOBRAL,2308203,Meruoca,2014,233.8292544704932,44.39046270896934,Adequado,,,,,,0.4366812227074236,7.860262008733624,34.06113537117904,57.64192139737991,226,229,101.3274336283186
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2308302,Milagres,2014,205.1053450584754,42.94454698330077,Intermediário,,,,,,2.094240837696335,25.91623036649215,40.83769633507853,31.15183246073298,386,382,98.96373056994818
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,14,SENADOR POMPEU,2308351,Milhã,2014,238.9661274423488,50.20764537234369,Adequado,,,,,,1.081081081081081,9.18918918918919,30.81081081081081,58.91891891891892,186,185,99.46236559139786
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,2,ITAPIPOCA,2308377,Miraíma,2014,180.5780068888681,42.55858436656426,Intermediário,,,,,,9.433962264150944,36.9811320754717,39.24528301886792,14.33962264150943,271,265,97.7859778597786
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2308401,Missão Velha,2014,193.1776810073671,50.20633236074587,Intermediário,,,,,,8.566978193146417,30.06230529595016,35.20249221183801,26.16822429906542,638,642,100.6269592476489
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,14,SENADOR POMPEU,2308500,Mombaça,2014,202.1703540169048,45.12529907764139,Intermediário,,,,,,2.91005291005291,26.19047619047619,39.41798941798942,31.48148148148148,756,756,100
5º Ano do Ensino Fundamental,Língua Portuguesa,Estadual,13,CRATEUS,2308609,Monsenhor Tabosa,2014,176.9100953342505,39.89972132078643,Intermediário,,,,,,12.5,29.6875,50.0,7.8125,72,64,88.88888888888889
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2308609,Monsenhor Tabosa,2014,202.05496945882,43.94642276540885,Intermediário,,,,,,2.105263157894737,27.01754385964912,39.64912280701754,31.2280701754386,279,285,102.1505376344086
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2308708,Morada Nova,2014,194.5496799106028,44.90049312137093,Intermediário,,,,,,5.161290322580645,30.50691244239631,40.27649769585253,24.05529953917051,1084,1085,100.0922509225092
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,6,SOBRAL,2308807,Moraújo,2014,215.6060396120902,51.24866094849263,Intermediário,,,,,,3.184713375796179,20.38216560509554,33.12101910828026,43.31210191082803,156,157,100.6410256410256
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,3,ACARAU,2308906,Morrinhos,2014,228.7607784536176,48.27605737335894,Adequado,,,,,,2.631578947368421,11.98830409356725,26.90058479532164,58.47953216374269,326,342,104.9079754601227
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,6,SOBRAL,2309003,Mucambo,2014,244.6876230092651,45.04252569042993,Adequado,,,,,,0.8,7.6,20.4,71.2,249,250,100.4016064257028
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,8,BATURITE,2309102,Mulungu,2014,197.1028727737952,51.07724314693972,Intermediário,,,,,,7.482993197278912,26.53061224489796,36.05442176870748,29.93197278911565,143,147,102.7972027972028
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2309201,Nova Olinda,2014,222.205386188907,49.47235005855686,Intermediário,,,,,,3.19634703196347,14.61187214611872,34.24657534246575,47.94520547945206,215,219,101.8604651162791
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2309300,Nova Russas,2014,201.1334428133215,40.68926588081865,Intermediário,,,,,,1.419878296146045,26.77484787018255,43.40770791075051,28.39756592292089,485,493,101.6494845360825
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2309409,Novo Oriente,2014,244.2788237560155,40.91857114872817,Adequado,,,,,,0.2331002331002331,5.361305361305361,25.64102564102564,68.76456876456876,412,429,104.126213592233
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,8,BATURITE,2309458,Ocara,2014,200.8162090420939,49.89403761450595,Intermediário,,,,,,5.133928571428571,27.45535714285714,37.05357142857143,30.35714285714286,433,448,103.4642032332564
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,16,IGUATU,2309508,Orós,2014,195.280187174362,45.28109414501849,Intermediário,,,,,,5.121293800539084,27.76280323450135,40.70080862533693,26.41509433962264,373,371,99.46380697050938
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,9,HORIZONTE,2309607,Pacajus,2014,209.810385370177,44.52360549286568,Intermediário,,,,,,2.892960462873674,18.61137897782064,42.23722275795564,36.25843780135005,1011,1037,102.5717111770524
5º Ano do Ensino Fundamental,Língua Portuguesa,Estadual,1,MARACANAU,2309706,Pacatuba,2014,177.4706616924024,35.75344364651578,Intermediário,,,,,,6.25,37.5,43.75,12.5,19,16,84.21052631578947
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,1,MARACANAU,2309706,Pacatuba,2014,206.9952353639508,47.07898585753595,Intermediário,,,,,,4.681872749099639,19.44777911164466,42.13685474189676,33.73349339735894,830,833,100.3614457831325
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,8,BATURITE,2309805,Pacoti,2014,196.3540370022968,50.5463978217489,Intermediário,,,,,,6.369426751592357,29.93630573248408,35.6687898089172,28.02547770700637,158,157,99.36708860759494
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,6,SOBRAL,2309904,Pacujá,2014,247.9879073383537,44.07277818550885,Adequado,,,,,,0.0,6.086956521739131,26.95652173913043,66.95652173913044,112,115,102.6785714285714
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2310001,Palhano,2014,229.4654267031861,47.24530232377847,Adequado,,,,,,1.449275362318841,12.31884057971014,33.33333333333334,52.89855072463768,132,138,104.5454545454545
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,8,BATURITE,2310100,Palmácia,2014,196.6911964515861,46.3876306870738,Intermediário,,,,,,6.369426751592357,28.02547770700637,38.85350318471338,26.7515923566879,155,157,101.2903225806452
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,2,ITAPIPOCA,2310209,Paracuru,2014,205.4291871378736,50.22077683684149,Intermediário,,,,,,5.387205387205388,24.41077441077441,34.84848484848485,35.35353535353536,581,594,102.2375215146299
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,2,ITAPIPOCA,2310258,Paraipaba,2014,205.7683159978251,49.61519626360152,Intermediário,,,,,,4.801670146137787,23.17327766179541,36.74321503131524,35.28183716075156,474,479,101.0548523206751
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,15,TAUA,2310308,Parambú,2014,198.6675941037428,46.67678490120269,Intermediário,,,,,,5.273069679849341,28.43691148775894,39.73634651600754,26.55367231638418,523,531,101.5296367112811
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,7,CANINDE,2310407,Paramoti,2014,204.8831922218603,45.62647511658888,Intermediário,,,,,,2.788844621513944,24.30278884462151,38.64541832669322,34.26294820717131,255,251,98.4313725490196
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,14,SENADOR POMPEU,2310506,Pedra Branca,2014,229.4185947226224,53.39126932614078,Adequado,,,,,,2.909647779479326,13.78254211332312,28.17764165390505,55.1301684532925,651,653,100.3072196620584
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2310605,Penaforte,2014,197.2228039707142,47.84882603911529,Intermediário,,,,,,5.298013245033113,33.11258278145695,35.09933774834437,26.49006622516556,148,151,102.027027027027
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,2,ITAPIPOCA,2310704,Pentecoste,2014,209.3621374423141,53.94262786021746,Intermediário,,,,,,6.215722120658135,23.76599634369287,29.79890310786106,40.21937842778794,545,547,100.3669724770642
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,11,JAGUARIBE,2310803,Pereiro,2014,202.967516100274,47.24915653294827,Intermediário,,,,,,2.786377708978328,28.79256965944272,37.15170278637771,31.26934984520124,320,323,100.9375
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,9,HORIZONTE,2310852,Pindoretama,2014,198.7707295423012,46.96691557974466,Intermediário,,,,,,4.377104377104377,27.27272727272727,40.06734006734007,28.28282828282828,286,297,103.8461538461539
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,14,SENADOR POMPEU,2310902,Piquet Carneiro,2014,228.5463947230676,41.24131817013572,Adequado,,,,,,1.382488479262673,8.294930875576037,35.48387096774194,54.83870967741935,218,217,99.54128440366972
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,6,SOBRAL,2310951,Pires Ferreira,2014,244.1713153126995,43.94578031345575,Adequado,,,,,,0.6060606060606061,6.666666666666667,27.27272727272727,65.45454545454545,162,165,101.8518518518519
5º Ano do Ensino Fundamental,Língua Portuguesa,Estadual,13,CRATEUS,2311009,Poranga,2014,212.6247849867957,44.43011274911404,Intermediário,,,,,,3.03030303030303,18.18181818181818,33.33333333333334,45.45454545454545,30,33,110
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2311009,Poranga,2014,215.6418332014901,44.9683430764721,Intermediário,,,,,,1.485148514851485,15.84158415841584,44.05940594059406,38.61386138613862,203,202,99.50738916256158
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2311108,Porteiras,2014,264.4418070407409,54.05898841561472,Adequado,,,,,,0.4081632653061225,6.938775510204081,17.95918367346939,74.6938775510204,237,245,103.3755274261603
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2311207,Potengi,2014,198.5319184196158,48.58886900523938,Intermediário,,,,,,7.920792079207921,24.75247524752475,36.63366336633663,30.69306930693069,199,202,101.5075376884422
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,11,JAGUARIBE,2311231,Potiretama,2014,231.5558070940962,40.07837017381745,Adequado,,,,,,0.970873786407767,9.70873786407767,33.00970873786408,56.31067961165049,103,103,100
5º Ano do Ensino Fundamental,Língua Portuguesa,Estadual,15,TAUA,2311264,Quiterianópolis,2014,143.6908170819305,32.38084809019244,Crítico,,,,,,25.0,75.0,0.0,0.0,5,4,80
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,15,TAUA,2311264,Quiterianópolis,2014,227.7150948205175,45.8174656878179,Adequado,,,,,,1.769911504424779,10.61946902654867,34.95575221238938,52.65486725663717,222,226,101.8018018018018
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,12,QUIXADA,2311306,Quixadá,2014,185.1457452900929,50.8757572550082,Intermediário,,,,,,12.3585726718886,32.63707571801567,32.72410791993038,22.28024369016536,1150,1149,99.91304347826086
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,16,IGUATU,2311355,Quixelô,2014,212.6315356671996,49.66191374881276,Intermediário,,,,,,2.531645569620253,18.9873417721519,39.24050632911393,39.24050632911393,235,237,100.8510638297872
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,12,QUIXADA,2311405,Quixeramobim,2014,234.8545456114416,52.63369405845443,Adequado,,,,,,2.522375915378356,11.3100081366965,27.74613506916192,58.42148087876322,1202,1229,102.2462562396007
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2311504,Quixeré,2014,204.4130551929837,43.38648742122039,Intermediário,,,,,,4.887218045112782,19.54887218045113,45.11278195488722,30.45112781954887,264,266,100.7575757575758
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,8,BATURITE,2311603,Redenção,2014,201.4332570010108,47.39747300820216,Intermediário,,,,,,4.589371980676328,25.60386473429952,38.40579710144927,31.40096618357488,402,414,102.9850746268657
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,6,SOBRAL,2311702,Reriutaba,2014,261.9424553799191,41.40413671452987,Adequado,,,,,,0.0,3.79746835443038,12.0253164556962,84.17721518987342,314,316,100.6369426751592
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2311801,Russas,2014,215.8611545310249,45.84895323199588,Intermediário,,,,,,2.360717658168083,16.9971671388102,38.24362606232295,42.39848914069877,1031,1059,102.7158098933075
5º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2311900,Saboeiro,2014,213.8351204621634,44.53742991255081,Intermediário,,,,,,0.6920415224913494,20.76124567474048,39.10034602076124,39.44636678200692,284,289,101.7605633802817
